GENE_NAME	human.mean
ELP3	9.9275
H6PD	11.2625
PEBP4	95.51
ADAMDEC1	0.045
CTIF	14.245
MRO	1.1125
MBD2	33.575
CDK7	6.7475
CD180	0.38
IRAK2	1.065
CAMK1	15.7725
BHLHE40	26.6275
ARL8B	27.21
EDEM1	3.595
CNTN6	0
CHL1	3.7575
MEIS2	25.0675
DPH6	5.0375
EMC7	42.2075
TRPM1	0.0125
GNAT2	0.1125
PRPF38B	11.5525
TSPAN2	3.1175
TSHB	0
SYT6	0.0325
VAV3	0.6525
PSRC1	0.805
HMGCS2	49.1575
PTPN22	0.3275
SORT1	29.0375
WNT2B	1.3875
PTGFRN	22.25
TNFRSF9	0.0925
NOTCH2	6.1825
TRIM45	3.7825
CEPT1	4.2825
CD101	0.3325
VTCN1	0.0825
NGF	6.3575
NAPG	10.2475
SPIRE1	11.4575
PPHLN1	11.86
EPN3	6.0225
SLC38A2	55.6325
KIDINS220	14.2725
GRHL1	0.5575
ROCK2	8.0525
RSAD2	2.7775
LPIN1	14.7625
LTBP1	38.6675
CMPK2	2.9925
IAH1	37.8925
ANO3	0.0625
IL6ST	30.865
FST	3.1075
NAV1	14.5425
TIMM17A	36.095
CRB1	0.0475
ERN2	0.1875
RAX	0.0125
GRP	0
KIAA1468	3.685
FBXO18	41.54
RBM17	50.93
ANKRD16	1.8075
ECHDC3	36.8225
ELN	33.2925
HRH4	0.0225
TMEM241	1.75
KCTD1	5.215
CABLES1	1.39
DOCK2	2.1425
EMP1	40.9875
SOX5	0.515
RERG	3.6175
ST7	13.8625
LRP4	6.6125
MYBPC3	1107.5475
ACP2	13.51
RAB33A	0.56
SOX3	0.035
STK26	0.63
ARID1B	10.685
PIWIL4	0.685
PUM1	24.0925
SPOCD1	0.1325
PHC2	59.1175
CDCA8	0.23
AGO4	7.695
HOOK1	1.2475
ZCCHC11	18.14
PRPF38A	7.6825
DSC2	7.065
DSG3	0.005
ELP2	18.425
DSC3	0.125
DSC1	1.755
NEDD4L	12.0675
DTNA	77.3275
FHOD3	96.0425
GIF	0
DHX34	6.3675
FADS2	11.135
FOXP3	0.1
C5AR2	0.7125
TMEM165	32.46
CLOCK	5.37
PDGFRA	11.895
COL4A2	131.345
CLDN10	0.18
PPP1R3F	13.4375
UBAC2	17.83
ARGLU1	45.8575
TPP2	7.425
KDELC1	1.8025
CARS2	32.1025
ARHGAP32	1.4825
STT3A	34.4325
ADAMTS8	0.6325
ETS1	25.445
KLB	0.215
NREP	12.695
WDR36	2.345
OSTF1	13.925
PTCD2	4.37
NAA35	4.6775
C9orf40	1.505
ANXA1	42.36
TMEM2	9.2875
AGTPBP1	11.6225
FAM189A2	9
PSAT1	0.3725
ADAM19	3.82
NEXMIF	0.03
HAVCR2	1.425
TAOK3	8.8625
USP30	4.9775
SDS	0.5875
MSI1	2.425
HNF1A	0.305
FBXO21	23.1525
TBX3	6.1875
OASL	0.415
HRK	0.115
RNFT2	0.5925
P2RX4	5.995
BICDL1	0.655
DTX1	2.83
TMEM243	5.9675
CCDC146	1.33
CDC27	12.9775
DKK3	347.1575
PNPLA8	12.355
FAM71F1	0.0225
RINT1	5.1375
SRPK2	7.7575
KCP	0.3975
MDFIC	12.43
MTO1	10.49
ADGRB3	0.53
ANKRD6	7.0025
HTR1B	0.0425
CEP162	1.1775
SNX14	14.01
MRAP2	0.245
EPHA7	1.0375
AKIRIN2	18.31
ORC3	6.4675
LCA5	0.65
CGA	0.0225
GJA10	0
PRR5L	1.495
LMO2	5.3625
PHF21A	16.34
NAT10	8.165
EHF	0.3475
ELF5	0.0375
PRPH	0.755
AVIL	4.03
AMHR2	0.105
LIMA1	7.6725
GLS2	0.635
TROAP	0.51
ESPL1	0.1975
OS9	108.1
MIP	0.05
KCNH3	0.5025
AFG1L	1.7925
LAMC3	1.445
NHSL1	6.9775
AHI1	4.11
HEY2	21.11
TAAR5	0
NMBR	0.005
SMPD2	3.2425
MICAL1	8.445
STX11	6.6375
TEC	0.6275
SEMA4F	1.3325
EGR4	0.035
DYSF	23.115
KCNMB4	1.4775
USP15	14.27
KLHL36	21.5375
BCO1	0
KIAA0513	2.5225
DYNC1LI2	29.8275
SLC4A1	1.3125
MAPK9	15.2475
FHOD1	16.4275
CCDC102A	4.915
SLC9A5	1.035
AGT	62.83
PCNX2	2.3075
KCNK1	13.4775
URB2	1.5125
CAPN9	0.4125
COG2	7.2925
STX6	5.5925
RGS8	0.015
RNASEL	1.395
DHX9	31.785
KIAA1614	3.6775
CEP350	4.8625
NPL	3.68
FAM129A	66.475
LAMC1	53.42
RC3H1	2.8625
GPR55	0.0375
MRPL44	10.2175
CHRND	0.055
PAX3	0.0025
DOCK10	0.9175
TTLL4	3.935
FAM160A2	9.845
HTR2B	0.355
ITM2C	29.7325
SERPINE2	17.25
DNAJB2	58.805
WNT10A	0.0775
TMBIM1	83.385
EIF4E2	27.6875
ARMC9	1.485
HERPUD1	48.88
CAB39	26.945
REV1	16.985
TSGA10	1.23
MFSD9	1.34
EDAR	0.01
TGFBRAP1	3.2
GCC2	4.465
GPR45	0.0275
EPC2	7.3475
ARHGEF4	2.91
ISCU	261.1075
ALDH1L2	0.9575
STAB2	0.2325
USP44	0.2875
CKAP4	17.1325
RAD51	0.295
PWP1	9.265
WASHC4	5.4925
SLC41A2	0.6175
FLNB	20.21
POLQ	0.4275
VPS36	10.1425
CNMD	0.005
TBC1D4	25.42
BORA	0.405
LRCH1	4.585
RCBTB1	8.5525
COG3	5.85
LMO7	133.75
SCEL	0.0075
ITM2B	288.1075
SPRY2	20.845
EDNRB	17.8775
RCBTB2	7.0375
LCP1	6.73
SETDB2	3.7925
SCRN1	7.3575
CYBA	82.3975
C7orf25	0.7475
CHST12	10.755
IGF2BP3	0.125
GPNMB	81.655
RAPGEF5	5.86
KDELR2	25.255
NUPL2	9.64
CALCR	0.01
ZDHHC4	20.9375
AOAH	0.86
BZW2	102.53
DGKB	0.1875
TBRG4	31.4
DDX56	17.3725
CCM2	21.9425
TTYH3	8.5375
MMD2	0.0125
TTC5	3.855
NKX2-8	0.0125
ADAMTS7	8.2625
ALPK3	45.69
TM6SF1	3.54
CIB2	10.5
RSAD1	25.2725
NMT1	37.885
MYCBPAP	0.82
VEZF1	21.3375
CHAD	0.535
PLEKHA5	14.0875
TACO1	19.6925
TEX2	17.9575
DCAF7	12.7725
LIMD2	5.0975
BRIP1	1
KAT7	12.42
ACTL6A	15.4875
PRSS8	0.135
TRA2B	41.16
SCN2A	0.0275
TBR1	0.0025
ERMN	0.06
GALNT5	0.1175
SCN7A	8.8175
TANK	12.7075
BLK	0.1875
SIKE1	14.8425
GATA4	47.05
EPRS	16.5075
HLX	14.0275
VPS45	15.635
IL10	0.395
KCTD3	6.73
IL1RN	0.3525
RRP12	8.4825
IL36RN	0.005
IL1F10	0
SMPD4	23.115
WDR33	11.1225
SAP130	6.0375
IMP4	50.09
HS6ST1	16.745
GYPC	113.2325
STAM	8.215
GAD2	0.0025
DNAJC1	8.7625
CDK9	39.6575
MSMO1	2.94
ODF2	12.685
KIAA0368	51.5275
TOR1B	7.24
SMC2	3.08
KLF4	22.72
TOR1A	8.3425
RALGPS1	5.74
FAM129B	28.195
TTC17	13.3275
TMOD1	78.0975
DAB2IP	16.1075
STXBP1	20.63
SLC2A8	9.735
ANGPTL2	26.79
CDK5RAP2	20.795
SLC31A2	7.7625
HCCS	23.4675
SLC31A1	7.0175
ZNF189	8.955
STX17	5.46
FPGS	30.8525
USP20	8.8625
BAAT	0.0325
KIF12	0.0275
FSTL4	0.06
TEX10	3.585
GARNL3	5.0025
MRPL50	9.33
DPM2	15.31
WDR38	0.0275
TSTD2	7.8825
GABBR2	0.28
HEMGN	0.0575
NR5A1	0.025
TRMO	3.3475
RABEPK	7.7625
GOLGA1	4.37
XPA	5.295
NCBP1	5.7975
LMX1B	0.55
ARPC5L	29.0925
METTL24	0.5925
ENPP2	2.72
DSCC1	0.7225
DERL1	36.2175
MYC	21.9
NOV	3.87
DMAC1	51.8075
POLR1E	5.16
PLAA	12.06
TLN1	132.5375
DMRT1	0.0825
DNAJB5	25.8
DCTN3	71.23
CD72	0.8975
TMEM8B	9.9875
GRHPR	86.91
ALDH1B1	6.755
ARHGEF39	0.4175
IGFBPL1	0
DENND4C	5.28
CNPY3	18.4275
KLC4	17.34
KIF13A	19.11
GMPR	60.955
TFAP2A	0.2875
SLC22A7	0.1225
YIPF3	56.375
TMEM63B	22.445
FRS3	4.1475
TINAG	0.01
HCRTR2	0.01
KIAA0319	0.02
IRF4	0.27
SLC22A23	3.0425
LRRC1	2.2725
MCF2L2	0.3525
GCM1	0.0275
FOXF2	0.1625
BPHL	7.2775
RIPK1	4.69
TCF19	0.64
FLOT1	17.58
IER3	0.94
MDC1	1.49
ATAT1	0.365
TPMT	4.2425
CLPS	0
RNF144B	4.51
NRM	2.25
VARS2	0.855
DVL2	13.75
LAMA3	3.6225
FAM8A1	6.905
C6orf52	0.5525
CPEB2	3.695
FHDC1	0.1875
TLR2	1.8925
MGARP	0.4075
TTC29	0.1
MYO7A	2.1175
FCHSD2	8.9825
AP5M1	9.335
ARRB1	11.0375
SLCO2B1	16.5625
NUMA1	47.7725
RAB30	3.6775
CREBZF	14.655
ANAPC4	4.8575
LRRC32	31.58
PRCP	25.7875
NARS2	6.66
RNF121	14.5225
PI15	0.39
GGH	1.4375
SLCO5A1	4.3125
SULF1	6.82
KCNQ1	18.1775
TGS1	2.215
NEK1	3.0525
SORL1	2.1275
TMPRSS4	0.0725
BUD13	4.6575
TRPC6	0.2575
MMP7	0.1125
TRAPPC3	41.435
MMP20	0.03
MMP27	0
TRIM29	0.1775
SLC37A4	4.7375
BTG4	0
POU2F3	0.0925
RDX	28.24
PPP2R1B	3.49
FXYD6	42.94
ARHGAP20	0.1225
FXYD2	1.055
MMP13	0
TMPRSS13	0.045
PHPT1	206.695
ALKBH8	1.6175
MAP2K5	7.9775
UNC13C	0.05
CTDSPL2	3.9475
THBS1	51.4
NDUFAF1	29.365
ENTPD2	2.6775
KIF23	0.745
ITGA11	8.7925
RTF1	11.465
PARP6	22.3625
PAQR5	0.4425
LRRC49	18.485
TUBGCP4	5.125
ITPKA	1.925
UACA	17.9075
SMAD6	14.2625
PLCB2	6.2925
TMEM62	4.725
ADAM10	18.67
DUOX1	1.185
STRA6	0.0775
CYP19A1	0.3525
SEMA6D	1.735
SPTBN5	0.815
GCHFR	8.1125
BCAR3	9.075
TTLL7	1.5225
FNBP1L	13.0925
PRSS22	0.0175
OPN3	2.8625
KYAT3	2.98
GTF2B	5.625
BRDT	0.29
RABGGTB	25.4575
GIPC2	1.2375
SLC44A5	0.2325
CLCA2	0.0125
SDCCAG8	9.185
DNASE2B	0.0475
RTCA	17.325
IFT172	11.44
SELENOI	2.2775
CGREF1	0.76
KHK	2.3675
ADCY3	28.8525
PPM1B	23.765
PTPRN	0.185
PNPT1	6.67
THUMPD2	2.955
CYP1B1	16.0225
SULT6B1	0
RAB1A	86.685
ACTR2	45.2675
SLC5A6	11.3825
HHAT	1.3225
ABCG5	0.0725
PREPL	21.055
SLC3A1	0.8625
EMILIN1	22.7175
FBXO11	12.86
SIX3	0.0125
CENPO	1.2975
TRIM54	161.245
KIF1B	15.6175
DTNB	3.56
ACTR1A	47.9725
MFSD13A	3.215
MYOF	14.4375
LOXL4	0.72
STAMBPL1	1.28
LBX1	0
BTBD16	0
FOXC1	3.455
KIF11	0.255
CUZD1	0.145
TACC2	82.755
CALHM2	20.2225
ARL3	8.695
CEP55	0.2425
EXOC6	3.5425
TBC1D22A	9.78
PLCE1	4.0825
RBP4	13.605
DBR1	3.63
DNAJC13	8.125
GPR87	0
FAM149B1	5.89
PLA2G12B	0.1275
ZNF365	0.0975
OIT3	0.095
ADAMTS14	0.2175
DNA2	0.985
MYPN	31.815
AOX1	9.0625
ATIC	24.6325
SMARCAL1	4.5875
BARD1	0.7
STAT4	0.9325
PLEKHH1	1.9825
MSTN	0.0275
CARF	1.4375
NAB1	7.58
CDK15	0.12
PPIG	12.1475
FASTKD1	15.2025
MDH1B	0.535
ATP9A	7.9
HECW2	5.05
OLA1	28.66
SSFA2	24.745
CHRNA1	0.2
FAM117B	0.71
ITGAV	40.0625
UPF1	20.2625
SPO11	0
SLC35A5	6.26
DIRC2	6.1825
SENP7	2.9575
CCDC54	0.2
PARP9	7.955
MNS1	0.9025
USP8	9.055
SECISBP2L	7.985
CBLN4	0.01
SPPL2A	18.03
GLCE	2.9
SHF	2.655
INTS14	6.4275
CILP	8.77
PARP16	2.56
HCN4	4.08
CHRDL2	28.2425
SEMA7A	1.575
FAM13A	5.02
HERC3	27.965
NDST4	0.005
ZGRF1	0.895
FAM168A	9.3475
COPS4	20.145
HNRNPD	164.315
PRKG2	0.055
RASGEF1B	1.6875
SEC31A	38.2875
FGF5	0.465
FGF2	1.71
RELT	1.9825
BBS7	2.9075
BMPR1B	1.1025
RAP1GDS1	4.7125
PDE5A	2.565
PRDM5	2.185
TRPC3	0.09
NOP58	13.885
CXCL9	4.215
BMP2K	3.5375
G3BP2	22.8975
SEPT11	10.42
FRAS1	0.915
SCARB2	34.23
CCNG2	5.3925
CNOT6L	3.295
USO1	43.61
SZRD1	56.915
CDKL2	0.06
SHROOM3	3.5675
ANXA3	21.6875
CENPE	0.0725
GSTCD	0.74
ENPEP	3.525
LEF1	0.4225
KCNH2	53.425
HADH	106.275
PAPSS1	5.245
SEC24B	7.9925
C4orf17	0
PPP3CA	7.8875
SLC39A8	1.755
MTTP	1.1075
FBN2	3.2725
MAPK8IP3	46.8025
CUL1	18.515
RGS3	36.4425
TTLL8	0.0075
RNF185	8.9
PARVG	3.5075
B4GALNT3	9.28
PDE6H	0
ETV6	3.75
FAM114A2	8.5525
KIF21A	15.475
FGD4	4.905
PLCZ1	0.0375
SKAP2	2.2125
CYFIP2	17.13
ETFBKMT	1.7675
ETNK1	3.9625
TMEM117	2.2075
PRICKLE1	4.4625
C1RL	12.0075
CLSTN3	7.935
TAB2	24.3025
CD27	0.805
PIANP	0.48
SLC38A4	0.275
COL2A1	0.0525
PPFIA2	0.295
GINM1	16.4725
LRIG3	2.2275
MARCH9	8.4525
GLIPR1	3.0725
PHLDA1	5.15
LGR5	0.065
EIF2AK2	4.07
DUSP6	18.73
POC1B	2.78
TMTC3	1.345
KERA	0.005
AMDHD1	6.6225
NEDD1	2.9025
ASCL1	0.0125
GAS2L3	0.5325
SLC15A4	6.6475
RITA1	8.2275
SDSL	4.5175
MMAB	26.5925
GLTP	16.0325
GIT2	12.87
TCHP	9.69
FAM222A	7.8275
MTMR6	6.3225
SLC46A3	5.1075
SLC7A1	4.19
PDX1	0
LNX2	2.8775
MCOLN3	0.425
CCDC65	0.3575
N4BP2L1	4.4125
CCDC85A	2.98
BRCA2	0.14
CSAD	17.64
LMBR1L	26.95
PUM2	17.645
WDFY2	2.6525
LPAR6	7.05
RB1	9.0875
SBNO1	5.0325
MORN3	0.1
SETD1B	4.965
VPS37B	13.2425
DIAPH3	0.0575
SLAIN1	2.0725
RBM26	7.955
SRRM4	0.165
METTL21C	0.01
MBNL2	21.4975
MCUB	3.5
ZIC5	0.0075
ABHD13	1.8275
RAB20	6.27
GRTP1	0.875
CUL4A	38.1575
TTC6	0.39
SSTR1	0.56
CDH24	2.7425
REM2	0.14
CBLN3	1.47
TSSK4	0.89
NOVA1	2.14
FITM1	92.735
FRMD6	2.8175
PELI2	1.5075
RTN1	0.6225
C14orf37	1.6775
HPF1	7.07
SYT16	0.0075
SLC38A6	3.825
DCAF5	16.895
RAB15	15.425
ESR2	0.345
KCNH5	0.0275
STON2	1.0875
EFCAB11	1.175
JDP2	21.6325
AK7	0.4875
SLC24A4	0.2325
CLBA1	1.315
WARS	79.365
SLC25A47	0.0625
NIPA2	13.5725
DUOXA1	0.2675
TCF12	11.5
ZSCAN29	3.5575
DUOXA2	0.1075
NPFFR2	0.075
DUOX2	0.305
LYSMD2	2.05
SLC27A2	0.0975
FGF7	19.5375
HDC	0.6125
GCNT3	0.1425
BNIP2	25.655
BAHD1	7.325
PHF21B	0.1375
DISP2	0.195
CDAN1	2.7025
TLE3	9.075
PSTPIP1	5.015
HMG20A	10.4625
WDR61	16.3525
TRAF1	1.5375
NCOA2	11.63
DNAJA4	68.12
TLNRD1	12.0025
TPM1	5538.295
IGF1R	9.44
ARRDC4	5.6275
PIF1	0.9575
USP3	5.2975
CYP11A1	0.8325
BBS4	4.935
PML	21.3475
CYP1A1	3.0275
ADAMTS17	0.9625
ULK3	18.04
PCSK6	22.8475
IL17RB	1.635
SCAMP2	30.34
LMAN1L	2.075
HAPLN3	4.6525
RHCG	0.0325
POLG	21.4975
RLBP1	0.02
FANCI	1.0625
ABHD2	22.8625
WDR93	0.1075
TICRR	0.265
ZNF710	7.13
UNC45A	19.2325
ST8SIA2	0.7475
MCTP2	0.71
FURIN	43.1925
IQGAP1	20.965
CRTC3	11.99
EFL1	4.4375
SH3GL3	0.04
SEPT12	0.3175
GLYR1	34.5475
SLC5A2	0.3575
DCBLD2	11.585
TGFB1I1	14.475
C16orf58	17.8475
ARMC5	3.5625
PARN	9.125
CDR2	4.38
IGSF6	1.4975
ARHGAP17	22.9925
MYLK3	114.76
ABCC12	0.0325
NKD1	0.415
DHX38	37.9925
TXNL4B	4.2
MARVELD3	0.185
CPNE2	12.3775
NLRC5	7.765
KATNB1	6.45
KIFC3	35.2575
PKP2	151.7275
ADAMTS18	0.1425
NUDT7	16.935
CMTM3	11.3925
CDH11	6.2375
NOL3	51.945
MBTPS1	45.685
ZCCHC14	6.2075
MSH4	0.075
TLDC1	2.2075
ADAD2	0.4775
OSGIN1	4.195
IRF8	2.73
RPL3L	110.4925
NDUFB10	453.6025
F7	0.135
DEF8	25.9075
TCF25	57.3475
GALNS	10.4225
GAS8	17.87
MED9	16.0375
COPS3	30.7925
GID4	6.725
ZNF287	3.1625
MYOCD	6.3975
KSR1	9.8775
RANBP10	6.22
CTRL	0.735
NOB1	16.2775
PRPSAP2	6.885
UNC45B	72.0975
TOM1L1	4.025
PRDM1	0.7625
KIF2B	0
C17orf80	6.7075
TOB1	32.675
SGSM2	18.1925
NPEPPS	31.5525
SKAP1	0.335
LRRC46	0.31
SCRN2	19.6175
ATG5	4.815
SSH2	8.8825
RHBDL3	1.02
ARSG	3.2475
G6PC3	35.6125
CLTC	45.3
C17orf64	0.0425
BCAS3	9.6475
PTRH2	6.7675
DHX33	2.915
TMCC3	1.2125
SS18	18.235
TAF4B	0.735
AFG3L2	44.4625
PRELID3A	2.17
IMPA2	33.3275
GNAL	1.9
SLC39A6	7.7125
RPRD1A	20.265
GALNT1	12.705
PITHD1	22.08
ASXL3	0.435
ADCYAP1	0.13
MEP1B	0.035
GAREM1	3.23
ESCO1	7.425
OSBPL1A	36.33
GATA6	22.9225
GREB1L	1.34
C18orf8	6.6975
PELP1	19.0925
MTA3	7.5225
NPC1	10.0025
ZMYND15	0.285
WRAP53	2.93
MINK1	27.3625
SAT2	38.38
PIK3R5	2.12
USP13	28.1675
ARHGDIA	127.4375
TMC6	33.77
SLC16A3	13.41
CARD14	0.3425
TTYH2	11.705
EIF4A3	28.0275
CSNK1D	46.6
ATP11B	7.225
TBCD	51.1025
FN3KRP	11.3975
TRIM65	5.005
RNF157	6.3825
CEP131	8.3575
ZNF750	0.2475
LAMC2	1.095
CBX4	11.2
RNF165	0.745
MAPK4	14.11
ELAC1	2.835
SMAD4	28.315
TNFRSF11A	0.26
ZCCHC2	7.28
FBXO15	0.6925
CBLN2	0.0075
P3H4	5.7975
NT5C3B	21.2525
RETREG3	8.6775
ERBB2	34.1875
GRB7	0.91
MIEN1	43.1225
PNMT	7.605
SEC61A1	40.7475
STAC2	0.6625
IGFBP4	352.9575
FKBP10	20.155
TXNL4A	48.7825
CACNA1A	0.4425
SAMD1	23.515
BRD4	27.3075
SLC39A3	13.0875
PPP1R12A	10.15
NFIC	97.115
TPGS1	7.8675
PLPP2	1.445
PRDM15	2.765
PFKL	45.7725
VAV1	1.9675
MVB12A	15.79
CIB3	0
RASGRF1	0.085
SH3GL1	23.1375
DPP9	24.415
SIRT3	26.1975
PGGHG	16.14
HUNK	0.1525
MEOX1	7.44
CAMK2B	47.265
COL6A1	237.5725
SCYL1	44.7725
APP	298.6575
DOPEY2	3.0625
URB1	3.7525
AKT1	90.7875
IL19	0
SAE1	23.4175
NTN5	0.2725
CBLC	0
POLR3E	24.8875
ADAMTS10	9.5
SLC6A3	0.0225
RNPEPL1	45.12
CAPN10	17.81
MYO1F	9.2475
TIMM29	8.1725
RIOK2	7.1175
CARM1	31.7275
EVI5L	15.115
TM4SF5	0
YIPF1	7.88
RPS11	907.845
IGLON5	0.0475
RCN3	17.495
RERE	61.81
NDC1	2.0275
MMEL1	1.7625
PRDM16	5.6475
PADI3	0
PADI1	0
EPHA2	9.7575
ARHGEF19	1.9825
DGKG	8.9975
PEX14	18.2775
PGD	29.8925
MYOM3	109.375
SH3BGRL3	62.92
CNKSR1	1.4175
IL22RA1	0.1075
KIAA0319L	28.2775
EVA1B	22.0325
C1orf94	0.0475
DMRTA2	0.01
PLK4	0.365
MAP3K6	45.975
GPN2	8.8575
SYTL1	1.2875
WDTC1	34.9775
HSPG2	118.16
SERBP1	73.5775
CYR61	37.6325
PRKACB	6.4475
PIGK	7.6325
TINAGL1	136.8975
AZIN2	1.6125
TBXAS1	2.8125
BEST4	0.11
MOB3C	7.7725
CYP4B1	34.1175
DMRTB1	0.025
LMO4	24.5375
SYPL2	9.3225
BARHL2	0
THSD7A	0.4575
PARP12	11.27
MTF2	2.7225
SLC44A3	2.1525
IGSF3	5.4775
CTTNBP2NL	4.4525
STRIP1	7.83
KCNA10	0
PSMA5	33.8575
CD53	7.615
PROK1	1.4575
CELSR2	3.21
ITGA10	2.5075
GPR161	1.635
ALDH9A1	24.8875
ATP1B1	115.75
POGK	7.8425
TARBP1	3.9525
CREG1	38.1675
DCAF6	131.85
GPA33	0.3625
RXRG	2.8025
TBX19	0.5025
UCK2	6.3
POU2F1	1.89
MAEL	0.8925
GATB	51.98
ILDR2	0.4425
DPT	39.9
ADCY10	0.0925
RFWD2	8.0075
NECTIN4	0.085
PPOX	10.0225
NUF2	0.2225
RGS5	86.695
MXD1	2.995
NR1I3	2.0825
USP21	9.5775
F13B	0
PRCC	26.3275
RRNAD1	11.1425
MRPL24	72.56
CDK17	6.265
CASQ1	19.7575
CRABP2	1.045
HDGF	93.355
ABL2	2.6
XPR1	9.7175
RGS16	2.1125
TOR1AIP1	16.52
FAM163A	0.2075
HMCN1	3.295
RGL1	6.3225
LYPLAL1	17.62
LHX9	0.19
PRUNE1	18.265
RORC	4.785
ECM1	19.5775
ZNF687	5.7575
TARS2	14.045
PSD	2.25
CGN	0.2
SNX27	6.8625
SETDB1	7.13
ADAMTSL4	39.075
CTSK	6.82
RFX5	7.975
PI4KB	20.695
MINDY1	22.11
CTDP1	5.7325
ANXA9	1.715
CERS2	36.225
ENSA	60.695
SEMA6C	21.7125
ARNT	14.8775
POGZ	16.5375
C1orf56	5.3425
OAZ3	0.7975
STYK1	0.045
GOLPH3L	6.4925
GABPB2	3.8575
SYT14	0.005
DTL	0.2775
DYRK3	9.08
VASH2	0.795
WNK1	89.5475
DUSP10	1.7325
ATP8B2	7.29
CRNN	0
ADAM15	85.0275
JTB	47.595
RAB13	85.395
NUP210L	0.01
SNAPIN	32.8225
SLC27A3	11.995
CREB3L4	3.3875
AQP10	0.055
KCNN3	0.8375
GATAD2B	4.9525
ILF2	33.845
RIT1	9.41
INTS3	16.265
PKLR	0.0075
GNA15	2.36
HCN3	0.7575
ACTA1	1677.1925
TTC13	2.805
LYST	2.27
MAP3K21	0.1275
CREB3L3	0.015
SRP9	54.0925
NVL	3.51
SDE2	2.8875
FBXO28	5.1575
ITPKB	6.9775
PIGV	2.625
CDC42BPA	8.87
CNIH3	1.13
MBOAT2	6.2225
PARP1	46.1125
PSEN2	13.61
LBR	5.4775
WNT9A	3.5725
SOX13	12.725
ETNK2	2.81
PPFIA4	7.3075
PLEKHA6	6.9175
PTPN7	0.6825
SYT2	0.3275
ARL8A	29.7175
OSR1	4.1625
GDF7	0.2525
SNRNP40	8.8
ATP6V1C2	1.2225
HNRNPLL	9.945
GALM	5.875
CAMKMT	1.49
ABCG8	0.065
EML4	2.9675
CHAC2	1.29
WDPCP	3.9325
RIMBP2	0.02
VPS54	4.7325
ASXL2	3.4175
ETAA1	1.585
ABHD1	1.2075
MEIS1	15.3275
CIAO1	22.7575
SNRNP200	38.52
MRPS5	38.1075
COL11A1	0.01
SFXN5	5.1325
ST6GAL2	0.4525
MALL	6.845
FUCA2	18.085
QSER1	2.875
THNSL2	12.0725
RALB	35.3
C1QL2	0.025
NT5DC4	0.075
SLC20A1	7.5575
FBLN7	0.9375
LIPT1	3.7725
CNGA3	0.02
UBXN4	23.3125
NXPH2	0
SPOPL	4.705
THSD7B	0.205
GPR17	8.9025
AMMECR1L	4.87
GALNT13	0.2625
PKP4	18.9325
SCN1A	0.17
SLC4A10	0.0475
SCRN3	13.4025
TMEFF2	0.2125
DLX1	0.3575
PHOSPHO2	1.42
BCAT1	1.71
GULP1	1.8375
FAM171B	0.6
CCDC150	0.375
METTL21A	10.0475
UNC80	1.235
PTH2R	0.015
CPO	0.2475
NBEAL1	1.795
KANSL1L	4.0975
ABCA12	0.0025
SUMF1	4.585
NYAP2	0.0275
RHBDD1	5.84
ACKR3	26.6225
TRPM8	0.085
HES6	3.3175
ESPNL	0.315
ANKMY1	3.3975
LZTS1	1.4775
COPS7B	11.7725
DIS3L2	8.9225
CPNE9	0.1125
FANCD2	0.9475
VGLL4	15.1775
RETREG2	23.7225
CTDSP1	54.5725
PRDM6	0.4525
MARCH4	0.0125
STK11IP	8.405
GMPPA	23.375
GRIP2	8.25
CNTN4	0.98
DYNC1LI1	24.1975
RBMS3	9.4025
GADL1	0.4275
OSBPL10	2.5
POMGNT2	11.97
FAM198A	0.5675
SLC25A38	7.795
SLC22A14	0.0875
GOLGA4	31.655
CTDSPL	14.98
STAC	0.39
IQSEC1	21.5675
CAND2	18.965
PTPRG	8.2825
IL17RD	1.56
SLC25A26	14.71
UBA3	27.995
ARL6IP5	102.49
TMF1	4.9225
NCKAP1	43.47
LRIG1	35.5375
LIMD1	7.9825
NFKBIZ	9.17
COL8A1	6.1275
ACSM3	4.3725
MRPS35	19.015
PHLDB2	22.3975
PLA1A	4.3075
RABL3	4.6725
ADPRH	5.6275
IGSF11	0.7675
ATG3	23.4825
NR1I2	0.0525
BOC	5.5075
GUCY1B3	8.65
SRPRB	12.8575
MED12L	0.1025
OSBPL11	4.0475
TRPC1	2.845
NCEH1	13.735
SPATA16	0.0325
LPP	10.205
SFSWAP	15.5425
RUBCN	8.535
TCTA	10.6925
DCAF1	8.91
CCDC39	0.5325
STXBP5L	0.01
TNK2	19.32
ILDR1	0.095
MUC4	0.185
EIF2B5	27.295
AHSG	0.12
ECE2	1.275
DGKQ	4.0275
MON2	3.8925
SLC26A1	0.895
LYAR	7.6275
EPHA5	0.035
CORIN	41.2075
ATP10D	3.28
OCIAD2	15.375
SLC10A6	0.5875
CDH3	0.42
SCD5	2.69
PLAC8	0.5425
KLHL8	5.45
TBCK	3.815
CISD2	12.2375
DDIT4L	0.26
SPATA5	0.7475
FABP2	0.22
METTL14	3.39
SETD7	17.1725
NAF1	2.9075
MARCH1	0.915
SFRP2	1.6275
PDGFC	4.2425
CBR4	6.7325
GLRA3	0.01
DGAT2	12.8875
MARCH6	37.45
NKD2	6.78
CDH18	0.24
ADAMTS16	0.1025
SRD5A1	1.595
MYO10	2.55
FAM105A	0.7825
OSMR	11.855
PLK2	30.45
