GENE_NAME	human.mean
TXNDC12	24.0025
CD3EAP	1.87
SH2D2A	0.8425
RCN2	27.47
CHRNB4	0.67
MUC5B	0.0775
COLEC11	32.505
STAG1	7.2975
A4GNT	0.1175
STK11	45.9025
KMT2A	7.05
TREH	21.4625
VRK2	5.36
MMP8	0.03
APOA1	1.7425
ZNF541	0.56
SLC8A2	0.0825
KPTN	6.365
KIF14	0.0625
TNNT2	50.3025
CAMSAP2	6.3975
TNFRSF1B	6.28
TNP1	0.055
NRP2	3.4425
CREB1	9.2025
KLF7	5.075
TTR	3.6
B4GALT6	2.6575
VEZT	12.665
C1orf54	13.495
CA14	1.34
CASC1	1.0775
LRMP	5.6625
ATP10B	0.4475
USP35	4.325
ELOVL4	0.8125
FILIP1	0.885
CASP8AP2	2.0775
HMGN3	83.5125
UBE3D	2.4825
CNR1	0.555
SPACA1	0.1125
ANKRD13C	5.045
SGIP1	3.23
ZC2HC1B	0.0375
PLAGL1	6.025
BRD9	15.6425
FBXO30	2.33
TNFAIP3	3.545
AKAP7	5.235
RAB32	15.7775
MYB	0.0525
ALDH8A1	94.5825
SGK1	83.53
ARG1	0.21
CTGF	188.9025
POLDIP2	125.5975
SNX1	53.9175
TCF21	14.265
FBXL5	73.275
SLC16A7	3.655
VAMP8	245.5425
DCLRE1B	1.3975
FOXO3	9.56
RPN2	102.145
CASQ2	1.3
OLFM3	0.1975
PKD2	34.785
SPP1	5318.1375
STBD1	2.975
ARNTL2	0.29
MFSD1	33.135
PPL	10.69
UBN1	9.495
KLF12	3.15
PCDH17	1.07
HS1BP3	25.54
WDR35	4.005
CCND2	3.0225
FGF23	0
CYP20A1	8.31
GTF3C3	8.6375
SATB2	2.2025
UBE2B	56.2175
SLC39A9	25.695
GDA	26.905
KLF9	28.835
TJP2	31.475
CPSF3	13.155
CCDC92	32.505
C1orf198	12.78
TRIM67	0.0275
HEATR1	3.395
PTBP3	12.6325
FKBP15	9.2
CTNNAL1	20.17
FAM206A	8.3875
WDR34	58.43
IBSP	0.0475
PTPA	98.6
RAB14	30.91
CNTRL	1.4275
FBXW2	16.1025
PHF19	3.435
NEK6	25.2
BSPRY	13.0875
NDUFA8	83.6375
HDHD3	52.035
RBM18	8.6575
SLC46A2	0.05
HSDL2	35.4925
MAPKAP1	60.345
NR4A3	0.7175
INVS	6.3825
GALNT12	2.8125
DENND1A	19.43
ALG2	24.525
RABEP1	16.0325
CSF3R	4.1675
KDSR	22.4225
ONECUT2	0.035
C19orf25	27.3175
PROX2	0.2575
VSX2	0
PGF	3.2175
BBOF1	5.2
NEK9	19.9575
ACYP1	11.74
IFT43	35.5325
DNAL1	5.24
IRF2BPL	23.3625
PLXND1	35.035
NUP160	9.0475
LTBP2	5.1175
AREL1	11.4775
MLH3	8.945
TTLL5	8.715
ABCD4	45.835
PPP4R4	0.145
TGFB3	5.7
ZC2HC1C	4.495
BAK1	13.05
ALDH6A1	138.405
ESRRB	9.9525
NRDE2	7.6575
COQ6	33.835
ZNF410	19.65
RHOQ	32.7075
MUSK	0
GPR75	0.405
SUPT7L	17.345
ATAD2B	2.2175
FKBP1B	5.115
ATL2	15.7275
YPEL5	59.195
FAM98A	31.485
IKZF2	0.885
YIPF4	11.8625
CNRIP1	5.1275
BCL11A	0.5375
CRIPT	5.315
SLC17A5	17.8425
OGFRL1	5.0275
SLF2	6.325
GRN	172.4925
IDE	8.6075
TECTB	0.0225
ELOVL3	0.11
NKX2-3	0
GPAM	2.3575
PPP1R3C	7.2525
PYROXD2	8.195
FAM13B	8.0325
CNNM1	0.51
MXI1	19.585
PRLHR	0
WDR11	19.72
ARHGAP31	3.705
GOT1	159.47
CPN1	0.09
SFRP5	0.125
GNA13	10.13
KANSL1	11.7675
HOXB1	0.295
DUSP1	89.68
MSX2	0.1925
TEK	16.5525
RCL1	9.7675
CAAP1	16.4425
EQTN	0.0175
MOB3B	4.2075
MLANA	0.21
CD274	1.3225
GRIA2	0.3325
LRP11	15.435
CCDC170	0.455
PLEKHG1	2.605
MYCT1	3.1225
CXorf21	0.33
ARAP3	6.695
TNN	0.15
ARID4A	5.3875
CENPL	1.695
SEC16B	3.3975
GORAB	3.26
GPR31	0.01
TCP1	98.9325
SNX19	18.735
KCNJ5	2.105
EIPR1	26.0575
MSANTD2	4.8525
TEX11	0.165
ARR3	0.1
PDZD11	27.99
NUDCD1	5.145
ENY2	72.8225
MASTL	1.855
KIAA1217	11.5875
PNPLA6	60.4175
PLXDC2	7.1675
EPC1	8.4975
IQSEC3	6.63
CCDC77	3.2
ENOX1	1.7975
MTRF1	5.1425
PROSER1	7.275
WBP4	6.11
ELF1	14.15
HSPH1	29.5025
ALG5	25.26
EXOSC8	11.1025
TGFBI	31.13
FAM53C	8.45
SIL1	51.1225
KDM3B	14.93
SERP1	92.8125
PLS1	10.795
ZCCHC8	6.2225
NR2C1	11.4325
UTP20	1.825
TMPO	13.51
ARL1	53.435
GLT8D2	1.4775
MTERF2	11.8025
APAF1	2.83
ABCF2	17.84
DUSP4	0.475
SORBS3	115.67
PTK2B	17.5525
CHRNA2	0.0975
ADRA1A	0.5425
PPP3CC	8.2325
PDLIM2	71.6
EPHX2	132.5675
CHPF2	9.0025
UBIAD1	5.5175
CRISPLD1	1.2225
COPS5	33.1975
RDH10	22.1475
EPX	0.08
TRIM25	9.84
TBX2	53.4275
SLC35B1	43.4525
TBX4	0.025
TEX14	0.18
LRAT	0.3425
TMEM131L	2.475
ABCC11	0.135
PAPD5	4.9075
ADCY7	1.245
CEP89	6.95
TSHZ3	1.0475
CD38	0.5175
UBA6	4.9325
PLBD1	19.1825
PYROXD1	6.1625
IAPP	0.0775
KCNJ8	6.4975
PSPC1	14.0875
PDZRN3	8.195
LHX4	0.9675
TRMT1L	8.0225
SEC22A	6.445
POPDC2	2.9775
B4GALT4	25.6475
ATP6V0A1	82.9525
CD80	0.05
KIF18A	0.235
GJA8	0.0975
DESI2	5.9225
MAPK8IP1	17.385
CRY2	25.655
PEX16	36.235
DEPDC7	5.16
PIAS1	8.065
GJB6	0.0225
GJA3	0.7975
TBC1D15	14.7925
FABP3	369.2775
TMEM39B	6.4925
SLC4A7	8.38
CCRL2	0.885
GHSR	0
TNFSF10	39.4425
ZNF639	9.9975
SLITRK3	0.02
PDS5A	15.03
TMEM156	0.49
APBA2	0.715
LIAS	7.4525
CPXM2	13.445
TMEM54	35.105
ZSCAN20	0.5525
CSMD2	0.1325
HPCA	0.3575
LRIF1	4.4375
TMIGD3	2.16
GPSM2	1.37
GTDC1	7.0175
CXCR4	5.6375
ACVR2A	3.7775
POLK	5.7275
SV2C	0.035
FLT3	0.3925
MTIF3	45.275
EFCAB1	0.195
RASL11A	28.5025
UBL3	17.53
XPNPEP2	187.5975
SASH3	2.1025
MRPS2	48.855
TBX22	0
FMOD	7.55
MYOG	0.0475
LAX1	0.1875
COPA	42.6425
CD244	0.16
HS3ST2	0.145
ZC3H7A	15.9775
SERAC1	3.11
LDB3	0.8525
OPN4	0
FAM213A	56.01
ZNF205	11.3425
NAA60	51.89
ODF2L	8.785
C1orf112	1.0075
FKBP4	119.6325
RNF19A	27.1
TRMT13	4.12
LRRC39	0.6325
RWDD3	10.9125
CCDC18	0.9675
PQLC1	53.8725
PEX3	12.255
EEPD1	4.2225
KLHL7	9.9875
WIPF3	4.7675
GABARAPL2	86.165
NXPH1	0
FAM126A	3.22
INHBA	0.62
FKBP9	51.84
NT5C3A	9.17
RAMP3	49.71
MYOC	0.41
CLTA	169.9125
RECK	2.7175
SPINK4	0.055
ACO1	85.74
SH3YL1	91.765
DNAI1	1.03
DCAF10	10.8
CNTFR	1.93
KIAA1549	4.0525
C7orf49	34.87
CALD1	87.6
NEUROG3	0.015
PLAU	23.0375
CHST3	8.33
BICC1	18.56
EGR2	0.36
ECD	11.515
P4HA1	14.04
SLC25A16	11.3375
VCL	37.7675
RBM19	10.6425
IFT81	5.1225
ACADS	55.68
HVCN1	2.9225
MED13L	8.295
CDKN2C	8.4975
RNF11	60.3275
RASSF8	15.4775
BHLHE41	2.625
SSPN	1.7075
CCDC91	15.54
NECAB1	2.0275
PRDX4	35.4225
DDX39A	30.5175
PKN1	69.7125
DAPK2	1.975
ADGRE5	11.62
GIPC1	84.08
CCDC70	0
SPRYD7	6.6525
ATP7B	3.605
ZC3H13	11.25
ADSS	14.725
NLN	6.51
OPTN	88.6925
ITIH5	18.0225
ATF1	15.075
NCKAP1L	1.9075
MMP19	2.19
KDM1A	25.29
STAP1	5.5825
LRP1	22.335
TIMP2	56.205
IKZF4	3.2325
SMUG1	20.8175
TUBA1B	197.4775
EEF1AKMT3	11.525
KBTBD4	11.0825
SARDH	22.2375
DBH	1.9125
ATPAF1	79.4175
RFC1	16.28
STIL	0.5425
IL13RA2	1.725
COL10A1	0.2425
USP45	3.33
PLP1	0.37
TBC1D23	12.69
RAB9B	0.285
NRK	2.8675
FAM199X	12.0875
METTL8	2.3825
TTC21B	5.395
NMI	5.9
TNFAIP6	0.1775
ACVR1C	0.1975
CUL3	37.255
BAZ2B	8.7625
SLC36A1	4.4025
BATF3	1.4
G0S2	108.4575
KCNJ2	0.38
RAP2C	11.975
EXOSC9	7.27
B9D2	7.885
MYOM2	18.6475
COQ8B	24.9075
C4BPA	0.08
C4BPB	1.475
GPR83	0.19
MXD4	43.2225
DAW1	0.13
OTC	0.0425
ACSL3	22.3025
CHPF	32.87
DNPEP	59.1875
INHA	0.945
MOGAT1	0.46
OBSL1	75.9775
SLC12A4	21.5975
ENKD1	21.8425
MC3R	0
GCNT7	0.075
CTCFL	0.6675
FAM210B	15.3675
SNX21	16.9975
WFDC3	2.07
TTPAL	3.0025
PREX1	6.54
KCNS1	0.15
SLC12A5	0.945
SDC4	155.4575
PIGT	67.755
MATN4	0.1175
NCOA5	12.64
VAPB	33.1725
CHD6	6.11
PLCG1	26.125
SLC18A1	0.1125
TOX2	2.41
GDAP1L1	0.16
ARFGEF2	10.675
ZNFX1	8.55
ZNF831	0.0325
EDN3	0.1375
CSE1L	19.7825
RBM6	34.3575
USP2	59.5375
RAB22A	5.33
PTGIS	3.195
STAU1	49.5275
CDH26	0.3925
MOCS3	2.605
STX16	23.5
RNF114	39.605
ANKRD60	0
CASR	11.87
DDX27	16.6725
RBPJL	0
C20orf85	0.02
KCNK15	0.8375
TP53TG5	0.3775
PCK1	784.6575
NEURL2	14.17
MTRR	23.6475
FASTKD3	5.055
PEPD	536.92
IQSEC2	23.9625
IL9R	0.13
NAGK	66.7275
SNRNP27	15.2675
MPHOSPH10	8.9525
IL17C	0.015
POF1B	0.865
IRGC	0
FLT4	13.0925
GRM4	0.01
TRERF1	1.7375
PACSIN1	2.6825
SIRT5	15.1975
MRS2	16.615
WRNIP1	28.995
NSUN2	19.8125
ABCC10	9.85
PEX6	13.2125
OARD1	28.205
UNC5CL	59.1475
AARS2	5.775
SPDEF	0.115
MFAP3	8.4475
MAD2L1BP	10.1
APOBEC2	0.1975
KLHDC3	54.695
DNAH8	0.0075
KLHL31	0.17
COL21A1	0.985
CDKN1A	44.495
MRI1	18.86
SOX4	7.61
CPNE5	1.495
RREB1	8.365
RIOK1	4.88
NRN1	2.2825
SLC35B3	12.495
RPP40	2.045
METTL1	34.9075
ATXN1	4.9525
NUP153	6.7525
CRISP1	0
RUNX2	1.2175
OPN5	0.01
GCM2	0
RAB17	114.1525
CAMKK1	1.8425
EREG	0.3125
AHNAK	55.3225
EMC3	50.3225
SSUH2	1.1925
WNT1	0.0175
SH3TC1	38.1325
AGA	15.7625
CNOT1	51.1825
BBS2	39.8475
C16orf70	12.9625
DOK4	44.5925
PIWIL1	0.19
GPR18	0.175
CLYBL	31.265
TMTC4	9.5575
SLC10A2	2.09
EFNB2	8.6225
SOX21	0
TM9SF2	64.4
C17orf53	0.355
IRF1	14.92
UPF3B	5.77
BOD1L1	8.96
SEPT6	17.3275
TMEM255A	0.9975
ATP5S	12.0425
PTGER2	1.925
FAM193A	8.265
GRK4	3.2575
SOX9	10.0625
TEKT3	0.3675
SLC25A35	10.5525
GGA3	14.1125
ARMC7	21.115
NUP85	15.4775
NT5C	60.04
TTF1	3.2875
GTF3C4	3.29
DDX31	5.085
BARHL1	0.0125
SRMS	0.18
OPRL1	0.325
EDC4	24.9775
BHLHE23	0
IL1B	0.4725
CHCHD5	59.2925
PAX8	241.9925
INSIG2	10.6375
POLR1B	7.2875
TRIO	12.63
CCDC93	8.6475
PSD4	9.9175
SLC25A23	56.525
TNFSF9	0.31
GRIA3	1.315
VCAN	4.61
MED1	5.7925
ATG4C	4.205
CD70	0.1075
SH2D3A	7.74
TNFSF14	1.2325
FOSB	1.97
CLEC16A	13.7775
OPA3	8.995
RTN2	3.9025
SYMPK	29.0275
GPCPD1	5.53
SDCBP2	5.4825
PANK2	12.825
TGM3	0.005
RECQL	7.725
MSR1	6.425
FOXA2	0.045
CD93	12.525
GZF1	9.3175
PAX1	0
NAPB	4.915
CENPB	47.145
CDH1	44.2575
NKX2-2	0.01
DTD1	24.8975
RBCK1	49.1175
STK35	5.105
NRSN2	29.525
AP5S1	11.2125
SKIV2L2	19.2425
RRBP1	94.2175
BMP2	2.6825
FLRT3	15.3275
OVOL2	2.39
PCSK2	0.1925
GFRA4	0.185
MKKS	22.3425
BFSP1	0.8975
DNAH5	0.3075
LAMP5	0.39
MGME1	8.6375
LRRN4	1.7975
TBC1D20	12.1975
ITPA	35.2225
TCF15	0.52
MCM8	1.7875
BANF2	0.125
ZFYVE16	9.015
TMEM74B	0.945
MRPS26	73.6575
S1PR4	0.4225
NCLN	27.32
HNRNPR	39.2475
ZNF436	4.315
RIPOR1	57.0075
GDF5	0.05
MMP24	9.535
NECAB3	23.585
ID1	61.3975
C6	9.0675
ERGIC3	212.045
FAM83C	0.07
BPIFB1	0.0375
CEP250	7.9025
GRPR	0.02
AMOT	9.015
AGO3	2.54
RAI14	15.61
ST3GAL3	10.2425
HECTD3	34.965
TUBGCP3	11.79
MCF2L	19.985
F10	4.91
PCID2	13.6675
PROZ	25.14
SOX30	0.1125
SLURP1	0
LRFN3	6.9875
IGFLR1	24.2775
CAPNS1	543.2525
RBM42	50.315
FFAR2	0.245
PNKP	29.3625
FFAR1	0
KRT36	0
THRA	37.9625
NR1D1	10.975
FRMD8	8.465
IRF3	47.5575
BEST2	0
RRAS	54.38
PRRG2	11.08
SCAF1	25.8825
PRR12	7.085
TSKS	0.085
SBDS	59.545
PHLPP2	1.8225
WNK4	26.6175
TRAP1	112.8925
GLIS2	41.5925
DNAJC8	60.015
AHDC1	6.6725
SPDL1	1.815
ZNF384	23.2075
CFP	2.095
ELK1	9.55
ATG14	4.5425
SIX1	0.1125
RHOJ	3.925
L3HYPDH	17.0425
HSPA2	52.3075
TRMT5	3.1375
SGPP1	17.205
PQLC2	9.7925
PLEKHG3	26.345
WDR60	13.2975
FAM78A	1.3375
NUP214	29.07
SLC10A3	15.89
TMEM35A	0.31
ZC4H2	4.8975
INTS11	70.26
RGS13	0.1025
RTN4R	0.9075
IPPK	4.05
FGD3	5.0725
HIVEP3	1.375
EDN2	0.855
BCL11B	0.2025
TRAF2	7.2425
ABHD8	11.3525
MASP1	3.07
ATP13A4	0.3525
HELB	0.4075
BEST3	0.5125
RAB3IP	17.635
PTPRB	15.355
CDH10	0.175
YEATS4	6.965
TAS2R3	0.055
CRYGN	0.185
LRRC61	10.1375
FGFRL1	35.79
INPP4A	4.39
AUNIP	0.3375
FBXL12	10.13
EMC1	18.0375
UBR4	153.515
HP1BP3	50.615
SIN3B	22.615
HSPB6	27.1975
RAB27B	0.4225
SLC35E1	16.07
EPS15L1	30.445
SYNGR3	1.8875
PKMYT1	1
WFIKKN1	1.605
PSMA4	66.6825
WDR24	9.545
FBXL16	4.13
CHTF18	4.3075
GNG13	0.035
SMARCA4	78.1875
TICAM1	8.8225
METTL25	3.565
IL17B	0.775
MYO16	0.105
TUBA4A	54.865
VIL1	32.125
AAMP	104.67
PNKD	96.355
TNFRSF19	7.33
RNF6	13.105
LSG1	13.5425
HIP1	11.515
PTPN12	18.115
POR	116.7075
FGL2	13.7075
STYXL1	20.47
PARP3	27.2675
GNAI1	27.0075
PEX1	9.795
SGCE	14.3875
CASD1	6.14
ZNF780B	3.605
LRFN1	0.405
ZFP36	55.9275
SRD5A3	7.2425
TNC	21.15
RASL11B	11.61
KDR	14.5925
PPAT	3.41
TUBGCP6	18.3725
ADM2	12.6725
DGCR8	14.34
ASPHD2	1.445
THAP3	11.9375
SDF2L1	49.245
YWHAH	59.905
GNAZ	1.9775
CDC42EP1	25.45
MCHR1	0.195
RIPOR3	9.2775
TPST2	25.2
BAIAP2L2	40.2
MPST	106.585
GALR3	0.03
TST	127.4
RAC2	4.9925
LIF	1.1025
C22orf23	3.19
RIBC2	0.1675
TDP1	4.3675
KRT17	1.02
EMC4	80.245
SPECC1	6.63
CPA4	0.2875
DOCK4	3.92
TAS2R16	0
LSM8	11.825
CDHR3	4.8675
AIFM2	11.4175
PRKRIP1	18.8275
PODXL	136.9675
FOXP2	1.0675
STRIP2	9.58
IFT22	38.0075
MKLN1	8.7925
DNAJB9	49.085
FLNC	2.745
LRRC4	7.2575
CALU	38.0425
CCDC136	0.455
SMO	18.6825
IRF5	14.665
LRRC17	0.925
KLHDC10	14.25
FEZF1	0.03
OPN1SW	0.115
MRPS12	37.7475
SPATA7	5.205
MYO1B	18.5525
HOXD1	2.96
MTX2	38.1875
PDE11A	0.815
CHN1	3.43
GAD1	2.9175
OSGEPL1	3.275
HOXD9	17.2325
HOXD10	12.9525
HOXD11	2.0225
HOXD13	0.0825
HERC2	20.3625
PSMG2	33.6625
TWSG1	23.9625
ARHGAP22	4.7775
EIF2AK4	10.47
RETSAT	66.135
MYO5C	4.0075
TTBK2	2.5475
ELL3	2.1675
CCDC32	14.305
INO80	8.4425
ICE2	10.8825
DLL4	3.2825
ALDH1A2	13.0075
CAPG	139.7075
MINDY2	6.1675
KNSTRN	4.29
CHAC1	3.0425
CLN6	28.12
ARPP19	35.725
CALML4	30.3825
AP2S1	86.9125
LOXL1	12.7975
ACKR4	0.6675
ANAPC13	58.72
MBD4	14.97
COPB1	44.495
PALLD	49.735
BBOX1	157.6325
USH2A	0.02
MYOD1	0.01
SERGEF	26.2575
KCNC1	0.0075
TPH1	0.1275
CSRP3	0.035
E2F8	0.0225
DCTD	44.1625
RPAIN	14.585
ZPBP	0.09
SHBG	6.02
PLD2	9.47
CD68	128.82
TXNDC17	92.315
ATP1B2	6.8175
FXR2	25.185
MPDU1	66.2775
TG	7.6825
LRRC6	8.0625
KRI1	20.4975
ILF3	62.0825
SLC44A2	98.39
AP1M2	151.3
CDKN2D	6.9475
MTUS1	17.755
KLK14	0.1575
ADAM28	2.5075
NGDN	20.23
ADCY4	15.3725
RAB2B	11.2425
BCL2L2	30.32
PARP2	10.63
BARX2	4.72
FOXA1	0.4075
SNX6	26.43
EGLN3	6.46
NRL	3.0475
NEDD8	173.985
DAD1	196.97
TEP1	9.035
EPB41L4A	7.185
CDO1	1.79
ITFG1	36.99
QRICH2	1.6275
FOXJ1	1.64
RHBDF2	6.8575
ARHGEF6	3.6025
JADE2	16.055
MAP7D3	3.86
FGF13	5.6375
ASH2L	21.465
TTI2	5.9925
CDH15	0.725
TMEM8A	77.67
ZIC2	0.2175
MAU2	18.715
PLPPR3	0.0325
LBP	18.2825
TNNI3	0.08
CBFA2T3	1.0375
LCP2	3.805
GAMT	90.8225
ERMARD	13.3425
PHF10	20.1975
GALNT8	0.4675
KCNA5	1.4175
CRACR2A	0.2725
NXNL2	3.55
STARD8	18.7475
TRIT1	7.2175
FAM155B	1.255
GDPD2	0.405
SAT1	316.2575
GNL3L	4.7825
SH3BP4	15.645
DOCK6	20.1825
ECSIT	71.06
LDLR	9.345
ELOF1	43.1025
ADRB1	1.09
ANGPTL8	15.825
PRKCSH	172.6825
CDC16	26.385
ZSCAN10	0.0275
THEM6	30.99
APOE	3953.54
TOMM40	39.5475
GUCA2B	0.17
GADD45G	17.855
LRCH2	0.7275
DPP6	6.005
ACE2	23.925
FAM98C	12.5725
ATP8B3	0.4675
NCAN	0.0375
KIF1A	0.48
GTPBP3	8.6425
SLC27A1	13.7525
USHBP1	3.345
COLGALT1	18.01
MRPL34	112.3525
PGLS	56.7525
LSM7	58.55
TULP4	3.145
SNX9	21.945
RTN4IP1	7.8775
QRSL1	6.4875
MAS1	0
PDK4	99.2725
PHKA2	17.675
ACSBG2	1.105
MLLT1	20.7475
BMP15	0
AFDN	46.09
STK33	5.54
ARPC1B	102.365
ZSWIM6	2.7475
MAP1S	22.36
KLHDC7B	0.7675
PXDN	5.8625
SSBP4	27.855
GDF15	71.815
EPHA3	0.565
PGPEP1	45.175
KIAA1683	2.4175
LSM4	109.65
JUND	97.1475
SULT4A1	0.1325
OLFM1	5.015
HSPA5	219.8425
CAMSAP1	7.4975
SAG	0.3225
ZBTB46	5.91
HELZ2	4.1175
SAMD10	7.4425
COL5A1	3.855
DSG2	16.53
TUBGCP2	45.92
PNPLA7	5.9275
PAK4	50.095
MNX1	0.0925
CEP85	5.3175
GATA5	1.8225
RBBP8NL	0.62
OSBPL2	16.27
PRDM12	0.0075
POMT1	32.7525
UCK1	37.9425
PRRC2B	45.0425
METTL26	87.235
YIPF2	42.29
TMEM160	39.07
GPM6B	6.4425
ZC3H4	9.4475
GMFG	18.92
MAP3K10	12.7625
ARHGEF16	20.715
LRRC47	29.2375
SESN2	15.6875
SMPDL3B	6.3425
MED18	7.895
CLIP1	21.3675
HIP1R	66.8
ANGPTL6	0.19
C19orf66	19.4025
PREX2	1.2675
PNCK	2.49
PLXNA3	5.1225
DUSP9	47.765
MPP1	50.1175
ZNF236	1.56
SLC7A10	0.67
SLC22A16	0.17
WDR37	7.0425
LRP3	9.5525
C12orf65	9.1375
NOL11	13.485
UBE4B	16.98
CASZ1	5.31
HABP4	26.335
FBP2	0.3175
SLC35D2	39.8975
YTHDC2	5.7825
PRRG1	4.3975
UBA1	137.82
RGN	53.96
POLN	1.625
PPIL4	8.62
AKAP12	14.6375
LATS1	3.825
AAR2	15.065
CTPS2	4.9425
TTLL9	0.565
COX4I2	2.0875
ZNF341	1.8575
GGT7	18.5725
ACSS2	89.7775
EDA2R	0.5
ARHGEF9	11.36
C1QL1	14.17
ATP6V1H	69.675
GFAP	1.765
HIGD1B	2.4275
ZNF428	74.4775
CCL25	0
GSE1	11.55
POLR2B	24.5425
CHMP1A	52.775
SLC34A1	400.8875
F12	15.46
PRR7	1.1225
NFATC1	3.3875
FAM214A	10.6375
PPT1	42.22
RAB11FIP4	17.9525
CDX4	0
ABCB7	9.79
TRAF3	5.14
HAUS8	2.8375
ARAP2	1.78
SH3BP5	33.25
HACL1	15.5625
TBC1D5	9.59
CAPN7	11.095
RFTN1	9.32
C3orf20	0.11
RBSN	5.635
GALNT15	6.3525
SLC6A6	10.2525
TPR	27.29
NAPSA	189.6475
LRRC4B	0.9625
PDLIM4	11.3275
KIF3A	4.02
MGAT1	60.96
GFPT2	3.53
ACLY	48.155
CP	3.365
VPS25	48.155
AOC2	0.675
DIAPH1	62.7275
NDFIP1	54.7275
EXOC4	16.0775
KIAA0556	8.68
ACAP3	24.455
C1orf159	5.9
ANO1	3.87
PPFIA1	24.1125
TMEM204	24.8325
THOC6	12.505
TRAF7	32.965
BARX1	0.035
ZMYND10	2.0225
CA6	0.225
NPHP4	3.5875
MAP1B	4.8975
WDR44	3.1375
CKMT2	23.0125
TNS4	1.3625
TOP2A	0.2875
XK	0.5475
STARD3	26.6475
RARA	18.9425
PPP1R1B	7.5975
KHDRBS3	26.0575
CHD1L	10.39
PIAS3	10.9725
PRKAB2	5.7225
ANO2	0.43
RAI2	9.28
MCCC2	34.98
SELENOS	44.3025
LLGL1	4.945
NR0B2	4.835
THAP1	4.405
RHPN2	18.28
LRRC9	0.07
ACTR10	36.895
GCH1	11.3275
PODNL1	0.6675
ZSWIM4	2.345
FBXW9	7.365
RFX1	7.6875
CC2D1A	21.97
SPATA6	3.0725
LRRC41	20.0475
DHX30	32.1425
RAF1	43.3175
SLC6A11	0.02
PPARG	11.5975
NUP210	6.9975
ARHGAP6	5.785
HSD17B7	6.8975
ENOSF1	75.28
EMILIN2	3.3075
ARFIP2	39.76
CNGA4	0.395
FAM184B	0.425
IQCA1	2.01
ILKAP	20.21
SCLY	16.43
PTPRE	2.415
MAP4	78.175
PRKAA1	25.61
CARD6	2.265
RAP1GAP2	5.5225
CLUH	80.1875
INPP5K	26.4325
MYBBP1A	17.9425
SERPINF1	24.3725
EEFSEC	20.095
TMEM128	16.91
COQ3	7.615
PNISR	33.4075
LANCL2	13.215
FIGNL1	1.69
DDC	254.7425
GRSF1	38.43
ENAM	2.1525
JCHAIN	11.1175
ANKRD17	14.7075
UTP3	19.2825
UNK	10.9425
TRIM47	44.94
USP28	5.6725
GUCY2D	0.2625
DLG4	6.8525
RGS22	0.3
MATN2	17.485
REEP2	2.9725
HDAC9	1.28
PCBD2	5.78
FLOT2	120.9325
ERAL1	31.7625
PRMT7	21.035
TERF2	14.69
MTSS1L	21.5525
HSPA12B	7.1175
TSPAN17	18.9425
ANKEF1	1.865
SCP2D1	0
SNAP25	0.735
BTBD3	8.6425
POLR3F	4.3975
RIN2	19.555
PTPRA	29.69
DAP3	58.975
KHDC4	17.3675
NES	41.7525
BCAN	0.38
ARHGEF11	12.845
RAB25	27.3825
CC2D2A	12.4475
HAPLN2	0.94
SYT11	3.11
IGHMBP2	7.1325
TESMIN	5.5075
DPH2	13.9325
RRM2B	9.295
TOE1	5.1525
MUTYH	14.38
CTNNBL1	35.2675
LPIN3	26.09
ZSWIM3	1.405
VSTM2L	1.48
OSER1	16.1825
SERINC3	34.52
PPP1R3D	3.08
ZNF800	4.475
DMGDH	44.87
BHMT2	286.6925
AP3B1	24.89
PATJ	28.65
KANK4	0.535
ANGPTL3	13.4975
SYT4	0.0425
SLC14A2	2.03
FBXO44	35.3625
TNFRSF17	0.4125
RSG1	7.5775
CASP9	9.5075
NMUR2	0.11
PDE6A	0.2225
ATP8A2	0.2425
MTUS2	0.0275
USPL1	4.245
XPO4	2.645
LMO3	2.9425
CDK8	7.2475
ALOX5AP	10.7775
RNF17	0.01
GPR12	0.0175
CHRM3	1.3175
MYH10	35.745
PEMT	34.035
ARX	0.1525
CHI3L1	54.7025
MYBPH	0.65
PIK3C2B	3.8525
CHIT1	0.1175
SLC41A1	17.365
LGR6	0.6525
TMCC2	1.8325
GUCA1A	0
DCLK1	1.0325
COG6	7.4975
RXFP2	0.0275
EPSTI1	6.7
TRPC4	0.625
POSTN	38.955
GPALPP1	8.2525
RSF1	8.7825
STOML3	0.01
KL	41.955
RFC3	2.115
STARD13	5.85
RNF128	18.265
SLC39A11	18.58
EPHB2	1.94
ZNF414	17.4725
HSPBP1	34.89
CELF2	2.11
CSNK1G2	40.2475
SLF1	1.21
CNDP2	489.46
LGALS12	0.64
MYH11	47.5125
FAM120A	46.855
PDZD2	6.345
LARGE1	8.6875
MYO18B	0.07
C1QTNF6	2.7975
FAM83F	3.6325
R3HDM1	6.8225
AGAP3	25.1525
KRBA1	4.3875
NTS	0.5275
LRRIQ1	0.93
ATP13A3	26.265
COL9A2	9.0925
DYDC2	0.1475
TMTC1	8.81
IPO8	19.9725
LARS	25.605
LRRCC1	2.755
E2F5	4.8025
KITLG	16.69
SWAP70	13.3375
ARNTL	8.6525
LYVE1	10.3775
AMPD3	7.435
SBF2	11.715
MICAL2	7.7075
HSD17B4	145.8475
ERCC8	3.3925
ZFC3H1	6.7375
SARAF	176.9925
RNF122	4.515
DUSP26	1.9325
DPF2	19.0925
ERG28	12.985
GSC	0.06
DGLUCY	51.7125
SLC25A13	18.62
